0.200000	2.172455e-01
0.400000	2.051741e-01
0.600000	1.917442e-01
0.800000	1.779962e-01
1.000000	1.645658e-01
1.200000	1.518222e-01
1.400000	1.399558e-01
1.600000	1.290405e-01
1.800000	1.190780e-01
2.000000	1.100277e-01
2.200000	1.018272e-01
2.400000	9.440412e-02
2.600000	8.768459e-02
2.800000	8.159712e-02
3.000000	7.607518e-02
3.200000	7.105808e-02
3.400000	6.649132e-02
3.600000	6.232634e-02
3.800000	5.852012e-02
4.000000	5.503471e-02
4.200000	5.183662e-02
4.400000	4.889635e-02
4.600000	4.618792e-02
4.800000	4.368837e-02
5.000000	4.137741e-02
5.200000	3.923710e-02
5.400000	3.725152e-02
5.600000	3.540650e-02
5.800000	3.368945e-02
6.000000	3.208910e-02
6.200000	3.059540e-02
6.400000	2.919933e-02
6.600000	2.789277e-02
6.800000	2.666844e-02
7.000000	2.551977e-02
7.200000	2.444079e-02
7.400000	2.342615e-02
7.600000	2.247095e-02
7.800000	2.157076e-02
8.000000	2.072155e-02
8.200000	1.991964e-02
8.400000	1.916168e-02
8.600000	1.844459e-02
8.800000	1.776557e-02
9.000000	1.712203e-02
9.200000	1.651162e-02
9.400000	1.593215e-02
9.600000	1.538162e-02
9.800000	1.485819e-02
10.000000	1.436014e-02
10.200000	1.388591e-02
10.400000	1.343404e-02
10.600000	1.300318e-02
10.800000	1.259207e-02
11.000000	1.219957e-02
11.200000	1.182458e-02
11.400000	1.146611e-02
11.600000	1.112322e-02
11.800000	1.079505e-02
12.000000	1.048078e-02
12.200000	1.017966e-02
12.400000	9.890978e-03
12.600000	9.614076e-03
12.800000	9.348334e-03
13.000000	9.093174e-03
13.200000	8.848055e-03
13.400000	8.612466e-03
13.600000	8.385930e-03
13.800000	8.168000e-03
14.000000	7.958253e-03
14.200000	7.756293e-03
14.400000	7.561746e-03
14.600000	7.374263e-03
14.800000	7.193510e-03
15.000000	7.019177e-03
15.200000	6.850968e-03
15.400000	6.688605e-03
15.600000	6.531826e-03
15.800000	6.380381e-03
16.000000	6.234036e-03
16.200000	6.092568e-03
16.400000	5.955767e-03
16.600000	5.823433e-03
16.800000	5.695378e-03
17.000000	5.571421e-03
17.200000	5.451392e-03
17.400000	5.335131e-03
17.600000	5.222483e-03
17.800000	5.113302e-03
18.000000	5.007451e-03
18.200000	4.904797e-03
18.400000	4.805214e-03
18.600000	4.708583e-03
18.800000	4.614790e-03
19.000000	4.523728e-03
19.200000	4.435291e-03
19.400000	4.349382e-03
19.600000	4.265907e-03
19.800000	4.184776e-03
20.000000	4.105903e-03
