0.060000	0.930760	0.058803	0.458853	0.028156
0.109983	0.924779	0.107419	0.451481	0.050944
0.159967	0.915347	0.155386	0.440064	0.072592
0.209950	0.902554	0.202426	0.424977	0.092658
0.259933	0.886514	0.248274	0.406692	0.110778
0.309917	0.867371	0.292684	0.385751	0.126681
0.359900	0.845284	0.335431	0.362729	0.140184
0.409883	0.820431	0.376310	0.338210	0.151201
0.459866	0.793002	0.415139	0.312756	0.159727
0.509850	0.763196	0.451758	0.286888	0.165830
0.559833	0.731221	0.486024	0.261070	0.169636
0.609816	0.697286	0.517816	0.235703	0.171318
0.659800	0.661607	0.547033	0.211121	0.171076
0.709783	0.624399	0.573587	0.187590	0.169131
0.759766	0.585881	0.597412	0.165311	0.165709
0.809750	0.546270	0.618455	0.144429	0.161038
0.859733	0.505783	0.636678	0.125038	0.155336
0.909716	0.464636	0.652063	0.107187	0.148810
0.959699	0.423044	0.664601	0.090889	0.141652
1.009683	0.381218	0.674302	0.076128	0.134035
1.059666	0.339366	0.681190	0.062863	0.126116
1.109649	0.297693	0.685302	0.051035	0.118032
1.159633	0.256397	0.686691	0.040573	0.109903
1.209616	0.215672	0.685421	0.031395	0.101832
1.259599	0.175703	0.681572	0.023413	0.093904
1.309583	0.136667	0.675235	0.016536	0.086192
1.359566	0.098735	0.666515	0.010673	0.078753
1.409549	0.062065	0.655526	0.005731	0.071634
1.459533	0.026807	0.642394	0.001621	0.064870
1.509516	-0.006903	0.627256	-0.001743	0.058485
1.559499	-0.038939	0.610256	-0.004446	0.052497
1.609482	-0.069189	0.591546	-0.006563	0.046915
1.659466	-0.097554	0.571286	-0.008170	0.041742
1.709449	-0.123947	0.549641	-0.009335	0.036975
1.759432	-0.148298	0.526780	-0.010120	0.032607
1.809416	-0.170549	0.502877	-0.010584	0.028625
1.859399	-0.190657	0.478107	-0.010780	0.025017
1.909382	-0.208595	0.452645	-0.010755	0.021765
1.959366	-0.224349	0.426669	-0.010551	0.018851
2.009349	-0.237918	0.400352	-0.010208	0.016253
2.059332	-0.249317	0.373867	-0.009758	0.013951
2.109316	-0.258575	0.347382	-0.009230	0.011922
2.159299	-0.265732	0.321063	-0.008651	0.010146
2.209282	-0.270842	0.295066	-0.008040	0.008600
2.259265	-0.273971	0.269544	-0.007417	0.007262
2.309249	-0.275196	0.244641	-0.006795	0.006112
2.359232	-0.274604	0.220494	-0.006188	0.005129
2.409215	-0.272294	0.197228	-0.005604	0.004295
2.459199	-0.268370	0.174962	-0.005051	0.003592
2.509182	-0.262947	0.153801	-0.004533	0.003003
2.559165	-0.256145	0.133842	-0.004054	0.002512
2.609149	-0.248093	0.115170	-0.003616	0.002104
2.659132	-0.238921	0.097856	-0.003218	0.001769
2.709115	-0.228766	0.081963	-0.002861	0.001492
2.759098	-0.217766	0.067540	-0.002543	0.001266
2.809082	-0.206061	0.054623	-0.002261	0.001079
2.859065	-0.193794	0.043238	-0.002013	0.000925
2.909048	-0.181104	0.033396	-0.001797	0.000797
2.959032	-0.168134	0.025100	-0.001608	0.000689
3.009015	-0.155019	0.018339	-0.001444	0.000597
3.058998	-0.141897	0.013091	-0.001301	0.000516
3.108982	-0.128897	0.009323	-0.001176	0.000444
3.158965	-0.116146	0.006992	-0.001066	0.000379
3.208948	-0.103765	0.006046	-0.000968	0.000319
3.258932	-0.091868	0.006422	-0.000880	0.000263
3.308915	-0.080564	0.008050	-0.000800	0.000210
3.358898	-0.069953	0.010850	-0.000725	0.000160
3.408881	-0.060126	0.014736	-0.000655	0.000113
3.458865	-0.051168	0.019617	-0.000587	0.000070
3.508848	-0.043153	0.025392	-0.000522	0.000031
3.558831	-0.036145	0.031961	-0.000458	-0.000005
3.608815	-0.030202	0.039214	-0.000396	-0.000036
3.658798	-0.025368	0.047041	-0.000334	-0.000062
3.708781	-0.021680	0.055330	-0.000274	-0.000082
3.758765	-0.019163	0.063965	-0.000216	-0.000097
3.808748	-0.017833	0.072831	-0.000159	-0.000106
3.858731	-0.017696	0.081814	-0.000105	-0.000109
3.908715	-0.018747	0.090797	-0.000054	-0.000106
3.958698	-0.020973	0.099670	-0.000007	-0.000098
4.008681	-0.024351	0.108321	0.000035	-0.000084
4.058664	-0.028848	0.116643	0.000073	-0.000065
4.108648	-0.034423	0.124534	0.000106	-0.000043
4.158631	-0.041026	0.131895	0.000133	-0.000016
4.208614	-0.048600	0.138632	0.000153	0.000013
4.258598	-0.057081	0.144657	0.000168	0.000044
4.308581	-0.066395	0.149891	0.000176	0.000077
4.358564	-0.076467	0.154258	0.000178	0.000109
4.408548	-0.087211	0.157692	0.000173	0.000141
4.458531	-0.098540	0.160132	0.000163	0.000172
4.508514	-0.110359	0.161529	0.000147	0.000200
4.558497	-0.122574	0.161838	0.000127	0.000225
4.608481	-0.135084	0.161026	0.000102	0.000247
4.658464	-0.147787	0.159067	0.000074	0.000264
4.708447	-0.160580	0.155944	0.000043	0.000277
4.758431	-0.173360	0.151649	0.000010	0.000286
4.808414	-0.186022	0.146182	-0.000024	0.000289
4.858397	-0.198463	0.139554	-0.000058	0.000286
4.908381	-0.210580	0.131782	-0.000092	0.000279
4.958364	-0.222275	0.122894	-0.000124	0.000267
5.008347	-0.233450	0.112923	-0.000154	0.000250
