0.040000	0.0062264330
0.080000	0.0063103861
0.120000	0.0078237019
0.160000	0.0110626258
0.200000	0.0165812671
0.240000	0.0241226032
0.280000	0.0319875740
0.320000	0.0377948396
0.360000	0.0404944718
0.400000	0.0409628935
0.440000	0.0410045683
0.480000	0.0420647338
0.520000	0.0446603671
0.560000	0.0485886112
0.600000	0.0534084961
0.640000	0.0587845370
0.680000	0.0645886287
0.720000	0.0708745793
0.760000	0.0778171718
0.800000	0.0856364146
0.840000	0.0945595354
0.880000	0.1048306152
0.920000	0.1166761294
0.960000	0.1302933693
1.000000	0.1458600014
1.040000	0.1635059714
1.080000	0.1833323687
1.120000	0.2053741217
1.160000	0.2295847535
1.200000	0.2558308542
1.240000	0.2838815451
1.280000	0.3134014010
1.320000	0.3439786434
1.360000	0.3751289845
1.400000	0.4063220322
1.440000	0.4369786382
1.480000	0.4665302038
1.520000	0.4944237173
1.560000	0.5201590657
1.600000	0.5432848334
1.640000	0.5634385943
1.680000	0.5803549886
1.720000	0.5938237906
1.760000	0.6037920117
1.800000	0.6102369428
1.840000	0.6132504344
1.880000	0.6129874587
1.920000	0.6096655726
1.960000	0.6035449505
2.000000	0.5949165821
2.040000	0.5841093659
2.080000	0.5714486837
2.120000	0.5572627187
2.160000	0.5418708920
2.200000	0.5255681276
2.240000	0.5086416602
2.280000	0.4913492501
2.320000	0.4739014208
2.360000	0.4565086067
2.400000	0.4393306375
2.440000	0.4225068986
2.480000	0.4061563015
2.520000	0.3903672993
2.560000	0.3752035499
2.600000	0.3607223630
2.640000	0.3469638228
2.680000	0.3339336216
2.720000	0.3216479123
2.760000	0.3101042509
2.800000	0.2992889881
2.840000	0.2892017066
2.880000	0.2798106968
2.920000	0.2710919976
2.960000	0.2630377412
3.000000	0.2556086481
3.040000	0.2487800121
3.080000	0.2425223440
3.120000	0.2368149310
3.160000	0.2316239774
3.200000	0.2269242853
3.240000	0.2226955593
3.280000	0.2189076841
3.320000	0.2155351788
3.360000	0.2125576735
3.400000	0.2099590600
3.440000	0.2077074051
3.480000	0.2057850957
3.520000	0.2041819543
3.560000	0.2028657943
3.600000	0.2018284351
3.640000	0.2010485232
3.680000	0.2005050182
3.720000	0.2001867741
3.760000	0.2000776827
