0.200000	2.173578e-01
0.400000	2.050807e-01
0.600000	1.917135e-01
0.800000	1.780271e-01
1.000000	1.646065e-01
1.200000	1.518407e-01
1.400000	1.399444e-01
1.600000	1.290056e-01
1.800000	1.190310e-01
2.000000	1.099795e-01
2.200000	1.017859e-01
2.400000	9.437493e-02
2.600000	8.766978e-02
2.800000	8.159699e-02
3.000000	7.608861e-02
3.200000	7.108315e-02
3.400000	6.652572e-02
3.600000	6.236768e-02
3.800000	5.856611e-02
4.000000	5.508328e-02
4.200000	5.188598e-02
4.400000	4.894501e-02
4.600000	4.623465e-02
4.800000	4.373224e-02
5.000000	4.141773e-02
5.200000	3.927338e-02
5.400000	3.728344e-02
5.600000	3.543391e-02
5.800000	3.371230e-02
6.000000	3.210745e-02
6.200000	3.060938e-02
6.400000	2.920911e-02
6.600000	2.789859e-02
6.800000	2.667055e-02
7.000000	2.551842e-02
7.200000	2.443629e-02
7.400000	2.341876e-02
7.600000	2.246095e-02
7.800000	2.155844e-02
8.000000	2.070716e-02
8.200000	1.990344e-02
8.400000	1.914390e-02
8.600000	1.842545e-02
8.800000	1.774528e-02
9.000000	1.710080e-02
9.200000	1.648961e-02
9.400000	1.590953e-02
9.600000	1.535854e-02
9.800000	1.483478e-02
10.000000	1.433654e-02
10.200000	1.386222e-02
10.400000	1.341036e-02
10.600000	1.297960e-02
10.800000	1.256868e-02
11.000000	1.217642e-02
11.200000	1.180175e-02
11.400000	1.144365e-02
11.600000	1.110118e-02
11.800000	1.077346e-02
12.000000	1.045969e-02
12.200000	1.015909e-02
12.400000	9.870948e-03
12.600000	9.594610e-03
12.800000	9.329449e-03
13.000000	9.074882e-03
13.200000	8.830364e-03
13.400000	8.595382e-03
13.600000	8.369457e-03
13.800000	8.152138e-03
14.000000	7.943002e-03
14.200000	7.741649e-03
14.400000	7.547706e-03
14.600000	7.360819e-03
14.800000	7.180657e-03
15.000000	7.006905e-03
15.200000	6.839268e-03
15.400000	6.677468e-03
15.600000	6.521240e-03
15.800000	6.370335e-03
16.000000	6.224519e-03
16.200000	6.083568e-03
16.400000	5.947272e-03
16.600000	5.815431e-03
16.800000	5.687854e-03
17.000000	5.564364e-03
17.200000	5.444790e-03
17.400000	5.328970e-03
17.600000	5.216751e-03
17.800000	5.107987e-03
18.000000	5.002539e-03
18.200000	4.900276e-03
18.400000	4.801072e-03
18.600000	4.704808e-03
18.800000	4.611371e-03
19.000000	4.520651e-03
19.200000	4.432547e-03
19.400000	4.346959e-03
19.600000	4.263794e-03
19.800000	4.182962e-03
20.000000	4.104378e-03
