0.060000	0.815387	0.067570	0.355580	0.021300
0.109983	0.804453	0.122451	0.350121	0.038549
0.159967	0.787585	0.174931	0.341666	0.054951
0.209950	0.765416	0.224101	0.330491	0.070179
0.259933	0.738741	0.269235	0.316945	0.083962
0.309917	0.708462	0.309817	0.301428	0.096099
0.359900	0.675526	0.345547	0.284365	0.106456
0.409883	0.640873	0.376335	0.266186	0.114968
0.459866	0.605389	0.402282	0.247304	0.121633
0.509850	0.569868	0.423646	0.228104	0.126503
0.559833	0.534986	0.440811	0.208928	0.129671
0.609816	0.501293	0.454249	0.190070	0.131265
0.659800	0.469203	0.464485	0.171775	0.131435
0.709783	0.439002	0.472067	0.154238	0.130345
0.759766	0.410853	0.477540	0.137606	0.128162
0.809750	0.384816	0.481424	0.121985	0.125056
0.859733	0.360856	0.484200	0.107442	0.121186
0.909716	0.338866	0.486296	0.094012	0.116707
0.959699	0.318677	0.488087	0.081704	0.111758
1.009683	0.300079	0.489881	0.070504	0.106467
1.059666	0.282828	0.491930	0.060381	0.100948
1.109649	0.266664	0.494421	0.051291	0.095301
1.159633	0.251319	0.497485	0.043182	0.089612
1.209616	0.236526	0.501202	0.035992	0.083955
1.259599	0.222026	0.505599	0.029657	0.078392
1.309583	0.207576	0.510663	0.024111	0.072973
1.359566	0.192953	0.516341	0.019287	0.067739
1.409549	0.177956	0.522550	0.015117	0.062721
1.459533	0.162410	0.529178	0.011538	0.057943
1.509516	0.146169	0.536094	0.008487	0.053421
1.559499	0.129115	0.543147	0.005906	0.049165
1.609482	0.111161	0.550178	0.003739	0.045181
1.659466	0.092245	0.557021	0.001935	0.041467
1.709449	0.072337	0.563504	0.000446	0.038021
1.759432	0.051432	0.569461	-0.000772	0.034837
1.809416	0.029550	0.574725	-0.001758	0.031903
1.859399	0.006736	0.579143	-0.002547	0.029210
1.909382	-0.016945	0.582566	-0.003172	0.026744
1.959366	-0.041408	0.584862	-0.003660	0.024492
2.009349	-0.066552	0.585911	-0.004036	0.022438
2.059332	-0.092263	0.585611	-0.004322	0.020568
2.109316	-0.118414	0.583874	-0.004534	0.018865
2.159299	-0.144870	0.580633	-0.004690	0.017317
2.209282	-0.171490	0.575837	-0.004802	0.015907
2.259265	-0.198129	0.569454	-0.004879	0.014621
2.309249	-0.224640	0.561469	-0.004931	0.013447
2.359232	-0.250880	0.551886	-0.004964	0.012372
2.409215	-0.276706	0.540725	-0.004983	0.011385
2.459199	-0.301981	0.528022	-0.004991	0.010475
2.509182	-0.326576	0.513826	-0.004990	0.009632
2.559165	-0.350370	0.498202	-0.004983	0.008849
2.609149	-0.373250	0.481223	-0.004968	0.008117
2.659132	-0.395116	0.462975	-0.004947	0.007430
2.709115	-0.415878	0.443553	-0.004918	0.006784
2.759098	-0.435460	0.423054	-0.004881	0.006173
2.809082	-0.453797	0.401586	-0.004834	0.005594
2.859065	-0.470836	0.379257	-0.004777	0.005044
2.909048	-0.486540	0.356176	-0.004708	0.004521
2.959032	-0.500880	0.332454	-0.004626	0.004023
3.009015	-0.513841	0.308200	-0.004532	0.003549
3.058998	-0.525420	0.283521	-0.004423	0.003100
3.108982	-0.535623	0.258519	-0.004300	0.002674
3.158965	-0.544465	0.233291	-0.004163	0.002272
3.208948	-0.551971	0.207928	-0.004012	0.001894
3.258932	-0.558172	0.182517	-0.003848	0.001541
3.308915	-0.563106	0.157133	-0.003671	0.001213
3.358898	-0.566816	0.131849	-0.003484	0.000910
3.408881	-0.569348	0.106725	-0.003287	0.000634
3.458865	-0.570752	0.081817	-0.003081	0.000384
3.508848	-0.571078	0.057170	-0.002870	0.000160
3.558831	-0.570377	0.032824	-0.002655	-0.000037
3.608815	-0.568701	0.008810	-0.002437	-0.000208
3.658798	-0.566097	-0.014846	-0.002219	-0.000352
3.708781	-0.562613	-0.038125	-0.002003	-0.000472
3.758765	-0.558293	-0.061015	-0.001792	-0.000568
3.808748	-0.553176	-0.083506	-0.001586	-0.000640
3.858731	-0.547300	-0.105593	-0.001389	-0.000691
3.908715	-0.540695	-0.127275	-0.001201	-0.000721
3.958698	-0.533390	-0.148552	-0.001024	-0.000733
4.008681	-0.525407	-0.169425	-0.000860	-0.000728
4.058664	-0.516764	-0.189897	-0.000709	-0.000708
4.108648	-0.507475	-0.209970	-0.000572	-0.000675
4.158631	-0.497550	-0.229645	-0.000451	-0.000632
4.208614	-0.486996	-0.248922	-0.000345	-0.000581
4.258598	-0.475814	-0.267797	-0.000254	-0.000523
4.308581	-0.464007	-0.286265	-0.000178	-0.000460
4.358564	-0.451572	-0.304318	-0.000117	-0.000395
4.408548	-0.438506	-0.321943	-0.000070	-0.000329
4.458531	-0.424805	-0.339126	-0.000036	-0.000265
4.508514	-0.410465	-0.355846	-0.000014	-0.000203
4.558497	-0.395484	-0.372081	-0.000004	-0.000144
4.608481	-0.379858	-0.387804	-0.000003	-0.000091
4.658464	-0.363589	-0.402985	-0.000011	-0.000044
4.708447	-0.346679	-0.417593	-0.000026	-0.000003
4.758431	-0.329133	-0.431589	-0.000047	0.000030
4.808414	-0.310960	-0.444938	-0.000071	0.000055
4.858397	-0.292173	-0.457600	-0.000099	0.000073
4.908381	-0.272790	-0.469532	-0.000127	0.000084
4.958364	-0.252831	-0.480695	-0.000156	0.000087
5.008347	-0.232322	-0.491047	-0.000183	0.000083
5.058331	-0.211295	-0.500547	-0.000209	0.000073
5.108314	-0.189784	-0.509155	-0.000231	0.000057
5.158297	-0.167829	-0.516834	-0.000249	0.000037
5.208280	-0.145475	-0.523549	-0.000263	0.000012
5.258264	-0.122768	-0.529267	-0.000271	-0.000016
5.308247	-0.099761	-0.533959	-0.000275	-0.000045
5.358230	-0.076507	-0.537601	-0.000272	-0.000076
5.408214	-0.053065	-0.540172	-0.000265	-0.000107
5.458197	-0.029495	-0.541655	-0.000252	-0.000137
5.508180	-0.005856	-0.542041	-0.000234	-0.000166
5.558164	0.017787	-0.541321	-0.000212	-0.000192
5.608147	0.041373	-0.539496	-0.000185	-0.000215
5.658130	0.064838	-0.536568	-0.000156	-0.000234
5.708114	0.088120	-0.532547	-0.000123	-0.000249
5.758097	0.111157	-0.527447	-0.000089	-0.000259
5.808080	0.133891	-0.521286	-0.000054	-0.000265
5.858063	0.156262	-0.514086	-0.000018	-0.000266
5.908047	0.178217	-0.505875	0.000017	-0.000262
5.958030	0.199703	-0.496683	0.000051	-0.000253
6.008013	0.220671	-0.486544	0.000083	-0.000240
6.057997	0.241076	-0.475495	0.000113	-0.000223
6.107980	0.260875	-0.463576	0.000139	-0.000201
6.157963	0.280032	-0.450827	0.000162	-0.000177
6.207947	0.298512	-0.437291	0.000180	-0.000150
6.257930	0.316285	-0.423012	0.000194	-0.000121
6.307913	0.333324	-0.408036	0.000204	-0.000090
6.357896	0.349607	-0.392405	0.000209	-0.000059
6.407880	0.365115	-0.376165	0.000209	-0.000028
6.457863	0.379831	-0.359361	0.000204	0.000002
6.507846	0.393744	-0.342034	0.000195	0.000032
6.557830	0.406843	-0.324227	0.000182	0.000059
6.607813	0.419122	-0.305980	0.000166	0.000084
6.657796	0.430574	-0.287333	0.000146	0.000106
6.707780	0.441198	-0.268324	0.000124	0.000125
6.757763	0.450990	-0.248987	0.000099	0.000140
6.807746	0.459952	-0.229358	0.000073	0.000151
6.857730	0.468082	-0.209468	0.000046	0.000159
6.907713	0.475383	-0.189349	0.000019	0.000162
6.957696	0.481855	-0.169030	-0.000008	0.000161
7.007679	0.487501	-0.148539	-0.000033	0.000157
7.057663	0.492321	-0.127904	-0.000058	0.000149
7.107646	0.496317	-0.107150	-0.000080	0.000138
7.157629	0.499490	-0.086303	-0.000100	0.000123
7.207613	0.501841	-0.065389	-0.000116	0.000106
7.257596	0.503368	-0.044431	-0.000130	0.000087
7.307579	0.504073	-0.023455	-0.000140	0.000066
7.357563	0.503953	-0.002486	-0.000147	0.000045
7.407546	0.503008	0.018450	-0.000150	0.000022
7.457529	0.501237	0.039328	-0.000149	-0.000000
7.507513	0.498637	0.060119	-0.000145	-0.000022
7.557496	0.495208	0.080795	-0.000138	-0.000043
7.607479	0.490949	0.101327	-0.000127	-0.000063
7.657462	0.485860	0.121685	-0.000113	-0.000081
7.707446	0.479941	0.141837	-0.000098	-0.000096
7.757429	0.473195	0.161749	-0.000080	-0.000109
7.807412	0.465624	0.181388	-0.000060	-0.000119
7.857396	0.457232	0.200719	-0.000040	-0.000127
7.907379	0.448027	0.219705	-0.000018	-0.000131
7.957362	0.438018	0.238309	0.000003	-0.000132
8.007346	0.427214	0.256493	0.000024	-0.000130
8.057329	0.415628	0.274220	0.000044	-0.000125
8.107312	0.403278	0.291452	0.000063	-0.000118
8.157295	0.390180	0.308149	0.000080	-0.000107
8.207279	0.376356	0.324275	0.000094	-0.000095
8.257262	0.361829	0.339792	0.000107	-0.000080
8.307245	0.346626	0.354665	0.000117	-0.000064
8.357229	0.330776	0.368857	0.000124	-0.000047
8.407212	0.314310	0.382337	0.000128	-0.000029
8.457195	0.297263	0.395071	0.000129	-0.000011
8.507179	0.279670	0.407031	0.000128	0.000007
8.557162	0.261570	0.418188	0.000123	0.000025
8.607145	0.243003	0.428519	0.000116	0.000042
8.657129	0.224011	0.438000	0.000106	0.000058
8.707112	0.204638	0.446611	0.000094	0.000072
8.757095	0.184929	0.454337	0.000080	0.000084
8.807078	0.164927	0.461163	0.000064	0.000094
8.857062	0.144680	0.467079	0.000047	0.000102
8.907045	0.124233	0.472076	0.000029	0.000107
8.957028	0.103632	0.476150	0.000011	0.000110
9.007012	0.082925	0.479299	-0.000007	0.000110
9.056995	0.062155	0.481524	-0.000024	0.000108
9.106978	0.041367	0.482828	-0.000041	0.000103
9.156962	0.020606	0.483218	-0.000057	0.000096
9.206945	-0.000086	0.482701	-0.000071	0.000087
9.256928	-0.020668	0.481290	-0.000084	0.000077
9.306912	-0.041100	0.478997	-0.000094	0.000064
9.356895	-0.061344	0.475835	-0.000102	0.000051
9.406878	-0.081364	0.471823	-0.000108	0.000036
9.456861	-0.101125	0.466976	-0.000111	0.000021
9.506845	-0.120593	0.461315	-0.000111	0.000005
9.556828	-0.139737	0.454859	-0.000109	-0.000010
9.606811	-0.158528	0.447629	-0.000105	-0.000025
9.656795	-0.176937	0.439645	-0.000098	-0.000039
9.706778	-0.194938	0.430930	-0.000089	-0.000052
9.756761	-0.212506	0.421506	-0.000079	-0.000063
9.806745	-0.229618	0.411395	-0.000066	-0.000073
9.856728	-0.246250	0.400619	-0.000052	-0.000081
9.906711	-0.262381	0.389202	-0.000038	-0.000087
9.956694	-0.277992	0.377166	-0.000022	-0.000091
10.006678	-0.293062	0.364532	-0.000006	-0.000093
10.056661	-0.307573	0.351325	0.000009	-0.000093
10.106644	-0.321506	0.337565	0.000025	-0.000091
10.156628	-0.334845	0.323277	0.000039	-0.000086
10.206611	-0.347571	0.308483	0.000053	-0.000080
10.256594	-0.359669	0.293205	0.000065	-0.000072
10.306578	-0.371122	0.277467	0.000076	-0.000062
10.356561	-0.381912	0.261292	0.000085	-0.000051
10.406544	-0.392026	0.244705	0.000091	-0.000039
10.456528	-0.401447	0.227730	0.000096	-0.000027
10.506511	-0.410159	0.210392	0.000099	-0.000014
10.556494	-0.418149	0.192718	0.000099	-0.000001
10.606477	-0.425401	0.174735	0.000097	0.000013
10.656461	-0.431901	0.156469	0.000093	0.000025
10.706444	-0.437636	0.137951	0.000087	0.000037
10.756427	-0.442594	0.119209	0.000079	0.000048
10.806411	-0.446763	0.100275	0.000069	0.000057
10.856394	-0.450133	0.081181	0.000058	0.000066
10.906377	-0.452693	0.061960	0.000045	0.000072
10.956361	-0.454436	0.042645	0.000032	0.000077
11.006344	-0.455355	0.023272	0.000018	0.000080
11.056327	-0.455445	0.003877	0.000004	0.000081
11.106311	-0.454702	-0.015504	-0.000010	0.000080
11.156294	-0.453125	-0.034834	-0.000024	0.000078
11.206277	-0.450715	-0.054074	-0.000037	0.000073
11.256260	-0.447473	-0.073186	-0.000049	0.000067
11.306244	-0.443405	-0.092133	-0.000060	0.000060
11.356227	-0.438517	-0.110875	-0.000069	0.000051
11.406210	-0.432819	-0.129374	-0.000077	0.000041
11.456194	-0.426321	-0.147592	-0.000083	0.000031
11.506177	-0.419037	-0.165492	-0.000087	0.000020
11.556160	-0.410982	-0.183036	-0.000089	0.000008
11.606144	-0.402176	-0.200190	-0.000089	-0.000004
11.656127	-0.392637	-0.216917	-0.000088	-0.000015
11.706110	-0.382387	-0.233185	-0.000084	-0.000026
11.756093	-0.371451	-0.248961	-0.000078	-0.000036
11.806077	-0.359854	-0.264214	-0.000071	-0.000045
11.856060	-0.347622	-0.278915	-0.000062	-0.000054
11.906043	-0.334785	-0.293038	-0.000052	-0.000060
11.956027	-0.321373	-0.306556	-0.000041	-0.000066
12.006010	-0.307415	-0.319446	-0.000029	-0.000070
12.055993	-0.292946	-0.331686	-0.000017	-0.000072
12.105977	-0.277996	-0.343257	-0.000004	-0.000072
12.155960	-0.262600	-0.354141	0.000009	-0.000071
12.205943	-0.246791	-0.364323	0.000021	-0.000068
12.255927	-0.230604	-0.373789	0.000033	-0.000064
12.305910	-0.214072	-0.382526	0.000044	-0.000058
12.355893	-0.197230	-0.390526	0.000054	-0.000051
12.405876	-0.180111	-0.397779	0.000063	-0.000043
12.455860	-0.162750	-0.404280	0.000070	-0.000034
12.505843	-0.145180	-0.410023	0.000075	-0.000024
12.555826	-0.127435	-0.415006	0.000079	-0.000013
12.605810	-0.109546	-0.419225	0.000081	-0.000003
12.655793	-0.091546	-0.422681	0.000082	0.000008
12.705776	-0.073466	-0.425374	0.000080	0.000018
12.755760	-0.055337	-0.427305	0.000077	0.000028
12.805743	-0.037189	-0.428478	0.000072	0.000037
12.855726	-0.019053	-0.428894	0.000065	0.000045
12.905710	-0.000957	-0.428560	0.000057	0.000052
12.955693	0.017069	-0.427479	0.000048	0.000058
13.005676	0.034998	-0.425659	0.000038	0.000062
13.055659	0.052802	-0.423104	0.000028	0.000065
13.105643	0.070453	-0.419823	0.000016	0.000067
13.155626	0.087924	-0.415823	0.000005	0.000066
13.205609	0.105188	-0.411113	-0.000007	0.000065
13.255593	0.122220	-0.405702	-0.000018	0.000062
13.305576	0.138991	-0.399600	-0.000029	0.000057
13.355559	0.155477	-0.392817	-0.000039	0.000051
13.405543	0.171651	-0.385365	-0.000048	0.000044
13.455526	0.187487	-0.377256	-0.000056	0.000037
13.505509	0.202959	-0.368502	-0.000063	0.000028
13.555492	0.218042	-0.359119	-0.000068	0.000018
13.605476	0.232711	-0.349120	-0.000071	0.000009
13.655459	0.246940	-0.338523	-0.000073	-0.000001
13.705442	0.260704	-0.327343	-0.000074	-0.000011
13.755426	0.273979	-0.315600	-0.000073	-0.000021
13.805409	0.286741	-0.303312	-0.000070	-0.000030
13.855392	0.298966	-0.290501	-0.000065	-0.000038
13.905376	0.310631	-0.277188	-0.000060	-0.000045
13.955359	0.321713	-0.263397	-0.000053	-0.000052
14.005342	0.332192	-0.249153	-0.000045	-0.000057
14.055326	0.342047	-0.234480	-0.000036	-0.000061
14.105309	0.351257	-0.219407	-0.000026	-0.000063
14.155292	0.359806	-0.203962	-0.000016	-0.000064
14.205275	0.367675	-0.188173	-0.000005	-0.000064
14.255259	0.374850	-0.172071	0.000005	-0.000062
14.305242	0.381315	-0.155689	0.000015	-0.000058
14.355225	0.387058	-0.139057	0.000025	-0.000054
14.405209	0.392069	-0.122210	0.000034	-0.000048
14.455192	0.396338	-0.105181	0.000042	-0.000041
14.505175	0.399858	-0.088005	0.000050	-0.000033
14.555159	0.402623	-0.070715	0.000056	-0.000024
14.605142	0.404629	-0.053348	0.000060	-0.000015
14.655125	0.405875	-0.035938	0.000064	-0.000006
14.705109	0.406360	-0.018521	0.000066	0.000004
14.755092	0.406088	-0.001131	0.000066	0.000013
14.805075	0.405061	0.016196	0.000065	0.000022
14.855058	0.403286	0.033427	0.000062	0.000031
14.905042	0.400769	0.050528	0.000059	0.000039
14.955025	0.397521	0.067466	0.000053	0.000046
15.005008	0.393553	0.084209	0.000047	0.000052
15.054992	0.388875	0.100724	0.000040	0.000057
15.104975	0.383503	0.116983	0.000032	0.000060
15.154958	0.377452	0.132954	0.000023	0.000063
15.204942	0.370738	0.148612	0.000014	0.000063
15.254925	0.363378	0.163927	0.000005	0.000063
15.304908	0.355392	0.178874	-0.000005	0.000061
15.354891	0.346798	0.193430	-0.000014	0.000057
15.404875	0.337618	0.207569	-0.000023	0.000053
15.454858	0.327873	0.221270	-0.000031	0.000047
15.504841	0.317583	0.234512	-0.000038	0.000040
15.554825	0.306772	0.247275	-0.000044	0.000032
15.604808	0.295462	0.259540	-0.000050	0.000024
15.654791	0.283676	0.271290	-0.000054	0.000015
15.704775	0.271438	0.282508	-0.000057	0.000006
15.754758	0.258771	0.293179	-0.000058	-0.000004
15.804741	0.245700	0.303289	-0.000059	-0.000013
15.854725	0.232249	0.312823	-0.000057	-0.000022
15.904708	0.218442	0.321770	-0.000055	-0.000031
15.954691	0.204303	0.330118	-0.000051	-0.000038
16.004674	0.189858	0.337855	-0.000047	-0.000045
16.054658	0.175130	0.344973	-0.000041	-0.000051
16.104641	0.160146	0.351461	-0.000034	-0.000056
16.154624	0.144931	0.357311	-0.000027	-0.000060
16.204608	0.129510	0.362515	-0.000019	-0.000062
16.254591	0.113908	0.367067	-0.000010	-0.000063
16.304574	0.098152	0.370960	-0.000002	-0.000062
16.354558	0.082268	0.374189	0.000007	-0.000060
16.404541	0.066282	0.376749	0.000015	-0.000057
16.454524	0.050221	0.378637	0.000023	-0.000053
16.504508	0.034112	0.379849	0.000030	-0.000047
16.554491	0.017983	0.380384	0.000036	-0.000041
16.604474	0.001860	0.380241	0.000042	-0.000033
16.654457	-0.014228	0.379420	0.000046	-0.000025
16.704441	-0.030253	0.377922	0.000050	-0.000017
16.754424	-0.046187	0.375749	0.000052	-0.000008
16.804407	-0.062001	0.372904	0.000053	0.000001
16.854391	-0.077667	0.369393	0.000053	0.000011
16.904374	-0.093157	0.365221	0.000051	0.000019
