0.200000	1.577233e-01	1.000000e+00
0.400000	1.538407e-01	1.000000e+00
0.600000	1.483625e-01	1.000000e+00
0.800000	1.416376e-01	1.000000e+00
1.000000	1.340428e-01	1.000000e+00
1.200000	1.259392e-01	1.000000e+00
1.400000	1.176416e-01	1.000000e+00
1.600000	1.094038e-01	1.000000e+00
1.800000	1.014145e-01	1.000000e+00
2.000000	9.380324e-02	1.000000e+00
2.200000	8.664973e-02	1.000000e+00
2.400000	7.999463e-02	1.000000e+00
2.600000	7.384988e-02	1.000000e+00
2.800000	6.820748e-02	1.000000e+00
3.000000	6.304636e-02	1.000000e+00
3.200000	5.833773e-02	1.000000e+00
3.400000	5.404874e-02	1.000000e+00
3.600000	5.014515e-02	1.000000e+00
3.800000	4.659303e-02	1.000000e+00
4.000000	4.335986e-02	1.000000e+00
4.200000	4.041511e-02	1.000000e+00
4.400000	3.773060e-02	1.000000e+00
4.600000	3.528058e-02	1.000000e+00
4.800000	3.304171e-02	1.000000e+00
5.000000	3.099293e-02	1.000000e+00
5.200000	2.911537e-02	1.000000e+00
5.400000	2.739209e-02	1.000000e+00
5.600000	2.580796e-02	1.000000e+00
5.800000	2.434946e-02	1.000000e+00
6.000000	2.300454e-02	1.000000e+00
6.200000	2.176242e-02	1.000000e+00
6.400000	2.061347e-02	1.000000e+00
6.600000	1.954910e-02	1.000000e+00
6.800000	1.856160e-02	1.000000e+00
7.000000	1.764411e-02	1.000000e+00
7.200000	1.679042e-02	1.000000e+00
7.400000	1.599501e-02	1.000000e+00
7.600000	1.525289e-02	1.000000e+00
7.800000	1.455957e-02	1.000000e+00
8.000000	1.391102e-02	1.000000e+00
8.200000	1.330358e-02	1.000000e+00
8.400000	1.273397e-02	1.000000e+00
8.600000	1.219919e-02	1.000000e+00
8.800000	1.169654e-02	1.000000e+00
9.000000	1.122357e-02	1.000000e+00
9.200000	1.077804e-02	1.000000e+00
9.400000	1.035792e-02	1.000000e+00
9.600000	9.961364e-03	1.000000e+00
9.800000	9.586679e-03	1.000000e+00
10.000000	9.232318e-03	1.000000e+00
10.200000	8.896868e-03	1.000000e+00
10.400000	8.579034e-03	1.000000e+00
10.600000	8.277627e-03	1.000000e+00
10.800000	7.991553e-03	1.000000e+00
11.000000	7.719810e-03	1.000000e+00
11.200000	7.461470e-03	1.000000e+00
11.400000	7.215682e-03	1.000000e+00
11.600000	6.981657e-03	1.000000e+00
11.800000	6.758669e-03	1.000000e+00
12.000000	6.546044e-03	1.000000e+00
12.200000	6.343159e-03	1.000000e+00
12.400000	6.149436e-03	1.000000e+00
12.600000	5.964338e-03	1.000000e+00
12.800000	5.787369e-03	1.000000e+00
13.000000	5.618065e-03	1.000000e+00
13.200000	5.455994e-03	1.000000e+00
13.400000	5.300755e-03	1.000000e+00
13.600000	5.151975e-03	1.000000e+00
13.800000	5.009303e-03	1.000000e+00
14.000000	4.872413e-03	1.000000e+00
14.200000	4.741001e-03	1.000000e+00
14.400000	4.614780e-03	1.000000e+00
14.600000	4.493484e-03	1.000000e+00
14.800000	4.376863e-03	1.000000e+00
15.000000	4.264680e-03	1.000000e+00
15.200000	4.156716e-03	1.000000e+00
15.400000	4.052765e-03	1.000000e+00
15.600000	3.952630e-03	1.000000e+00
15.800000	3.856130e-03	1.000000e+00
16.000000	3.763091e-03	1.000000e+00
16.200000	3.673352e-03	1.000000e+00
16.400000	3.586760e-03	1.000000e+00
16.600000	3.503170e-03	1.000000e+00
16.800000	3.422446e-03	1.000000e+00
17.000000	3.344459e-03	1.000000e+00
17.200000	3.269089e-03	1.000000e+00
17.400000	3.196220e-03	1.000000e+00
17.600000	3.125743e-03	1.000000e+00
17.800000	3.057556e-03	1.000000e+00
18.000000	2.991561e-03	1.000000e+00
18.200000	2.927666e-03	1.000000e+00
18.400000	2.865782e-03	1.000000e+00
18.600000	2.805828e-03	1.000000e+00
18.800000	2.747725e-03	1.000000e+00
19.000000	2.691396e-03	1.000000e+00
19.200000	2.636772e-03	1.000000e+00
19.400000	2.583784e-03	1.000000e+00
19.600000	2.532368e-03	1.000000e+00
19.800000	2.482463e-03	1.000000e+00
20.000000	2.434011e-03	1.000000e+00
